#,"¿Estas de acuerdo en participar en nuestro estudio? 
",¿Cuál es tu rango de edad?,¿Con qué género te identificas? ,¿Cuál es tu situación laboral?,Other,¿A qué sector pertenece tu empresa?,¿A qué nivel de responsabilidad corresponde tu puesto de trabajo? ,¿Cuál es tu cargo actual?,¿Cuál es el género predominante en tu entorno laboral? ,¿Cómo de feliz te sientes en tu trabajo?,¿Cómo calificarías tu rendimiento actual en el trabajo?,"¿Crees que alguna vez has sufrido problemas de salud mental (depresión, ansiedad, _burnout\*_) debido a causas profesionales?","¿Has sido diagnosticado/a alguna vez con problemas de salud mental (depresión, ansiedad, _burnout\*_) debido a causas profesionales?","¿Has tenido que coger una baja laboral por problemas de salud mental (depresión, ansiedad, _burnout\*_) debido a causas profesionales?",¿Has experimentado burnout\* *en tu cargo actual*? ,No aplica,Estilo de dirección inadecuado,Cultura organizacional tóxica,Estructura de la organización muy jerarquizada y rígida,Exceso de trabajo y/o responsabilidad,Carga emocional excesiva (tratando con personas),Nuevas metodologías de trabajo a consecuencia de COVID-19,Inestabilidad laboral,Falta de recursos y/o apoyo,Falta de coordinación y comunicación en la organización,"Falta de refuerzo positivo, recompensa o desarrollo profesional",Relaciones personales difíciles y/o conflictivas,Poca autonomía y flexibilidad,Ninguno,Atención psicológica,"Aplicaciones móviles (e.g. Headspace, Calm)",Apoyo social,Deporte,Meditación,Other,¿Te gustaría recibir apoyo psicológico o _coaching_ en tu empresa?,Response Type,Start Date (UTC),Submit Date (UTC),Network ID,Tags
u6rq3sqbyq44ofdtyne8sfbu97vu6rq3,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 41 y 50 años,Femenino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad media,Programme Manager,Mayoría hombres,3,4,Sí,No,Nunca,Sí,,,,Estructura de la organización muy jerarquizada y rígida,,,,,,Falta de coordinación y comunicación en la organización,,,,,Atención psicológica,,Apoyo social,,,,Sí,completed,2022-10-22 06:47:45,2022-10-22 06:51:09,d59607f1b3,
iujxermxhjaehiujxeies235q7jg73ie,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 31 y 40 años,Femenino,Trabajo por cuenta ajena a tiempo completo,,Turismo,Responsabilidad media,Manager analitica web,Mayoría mujeres,3,3,Sí,No,Nunca,No,,Estilo de dirección inadecuado,Cultura organizacional tóxica,,Exceso de trabajo y/o responsabilidad,,,,Falta de recursos y/o apoyo,Falta de coordinación y comunicación en la organización,"Falta de refuerzo positivo, recompensa o desarrollo profesional",,Poca autonomía y flexibilidad,,,,Apoyo social,Deporte,Meditación,,Sí,completed,2022-10-22 06:46:45,2022-10-22 06:49:41,8a0c586483,
d4oyjp1nu62igmkt2gvc5d4oyjqntjfy,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 51 y 60 años,Masculino,Soy autónomo/a,,Tecnologías de la información y las comunicaciones,Responsabilidad alta,Desarrollador iOS,Mayoría hombres,3,3,Sí,Sí,Una vez en mi vida laboral,Sí,,Estilo de dirección inadecuado,,,Exceso de trabajo y/o responsabilidad,,,,,Falta de coordinación y comunicación en la organización,"Falta de refuerzo positivo, recompensa o desarrollo profesional",,,,,"Aplicaciones móviles (e.g. Headspace, Calm)",,Deporte,Meditación,,Sí,completed,2022-10-22 06:28:22,2022-10-22 06:32:54,29cb65cb86,
9m6mrkzdtll1yv5qt32z1i9m6mb4hr9x,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 41 y 50 años,Prefiero no contestar,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad media,uno,Mayoría hombres,3,4,Sí,Sí,Más de una vez,No lo sé,,Estilo de dirección inadecuado,Cultura organizacional tóxica,Estructura de la organización muy jerarquizada y rígida,,,,,,,,,,,Atención psicológica,,,,,,No,completed,2022-10-22 06:21:23,2022-10-22 06:23:34,a6fa733f9f,
5tiba3eds0e5xq9cp5tiba19adhplyqk,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 41 y 50 años,Masculino,Soy autónomo/a,,Tecnologías de la información y las comunicaciones,Responsabilidad alta,Fundador,Mayoría hombres,5,4,No,No,Nunca,No,No aplica,,,,,,,,,,,,,Ninguno,,,,Deporte,,,Me es indiferente,completed,2022-10-22 05:58:24,2022-10-22 06:01:20,9a080991e5,
l1mffwl4rlarl1mf0ymany9i8myaqr4w,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 41 y 50 años,Masculino,Trabajo por cuenta ajena a tiempo completo,,Otro sector,Responsabilidad media,Líder técnico de equipp,Mayoría hombres,4,4,No,No,Nunca,No,No aplica,,,,,,,,,,,,,,,,,Deporte,,,No,completed,2022-10-22 05:25:24,2022-10-22 05:28:38,4a9546fcfe,
pu7bjd2t358ejpu7b1e452267ry5up7m,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 21 y 30 años,Masculino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad alta,director ingeniería,La distribución de género está balanceada,5,5,No,No,Nunca,No,No aplica,,,,,,,,,,,,,,,,,Deporte,,,No,completed,2022-10-22 02:29:53,2022-10-22 02:31:36,29cf6844e6,
hx9rq7aws8n1pl957jhgcrtohx9rqbij,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 31 y 40 años,Femenino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad media,Software engineer,Mayoría hombres,2,3,Sí,No,Nunca,No lo sé,,,Cultura organizacional tóxica,,,,,,,,"Falta de refuerzo positivo, recompensa o desarrollo profesional",Relaciones personales difíciles y/o conflictivas,,,,,Apoyo social,Deporte,,,No,completed,2022-10-22 01:35:48,2022-10-22 01:47:52,3994abfffc,
b0f5173ob93buqxj6b0f5emryadksb8m,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 41 y 50 años,Masculino,Trabajo por cuenta ajena a tiempo completo,,Función publica y Gobierno,Responsabilidad media,Líder de equipo,Mayoría hombres,3,5,Sí,No,Nunca,No lo sé,,Estilo de dirección inadecuado,,,,,,,Falta de recursos y/o apoyo,Falta de coordinación y comunicación en la organización,"Falta de refuerzo positivo, recompensa o desarrollo profesional",,,,,,,Deporte,,,Sí,completed,2022-10-22 00:54:26,2022-10-22 00:56:16,4ca505e2bd,
j4gjyo558f7hawmkj4gw0zcmb5ot05vb,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 41 y 50 años,Masculino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad alta,Líder técnico,Mayoría hombres,3,4,Sí,No,Nunca,Sí,,,Cultura organizacional tóxica,,Exceso de trabajo y/o responsabilidad,,,,,,,,,,,,Apoyo social,,Meditación,,Sí,completed,2022-10-21 23:37:52,2022-10-21 23:40:51,8175e1edc2,
egab43so38zmvtoa6o19y1egab43sp9s,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 21 y 30 años,Femenino,Trabajo por cuenta ajena a tiempo completo,,Educación,Responsabilidad media,PM,Mayoría hombres,3,3,Sí,No,Nunca,Sí,,,,,,,,,,Falta de coordinación y comunicación en la organización,,,,,,,Apoyo social,,,,Sí,completed,2022-10-21 23:34:35,2022-10-21 23:35:54,8ddb7406be,
jkj4qs9wdygam6so4d6pjkj4qsqyunis,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 21 y 30 años,Masculino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad media,Ingeniero de ciberseguridad,Mayoría hombres,3,4,Sí,Sí,Nunca,No,,Estilo de dirección inadecuado,Cultura organizacional tóxica,Estructura de la organización muy jerarquizada y rígida,Exceso de trabajo y/o responsabilidad,,,,,,"Falta de refuerzo positivo, recompensa o desarrollo profesional",,,,Atención psicológica,,,Deporte,Meditación,,Sí,completed,2022-10-21 23:18:09,2022-10-21 23:21:00,0717c784ec,
97jfn3f5vyh2cfmhchbdz4597jfn39vy,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 31 y 40 años,Masculino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad baja,Desarrollador Senior,Mayoría hombres,2,2,No,No,Nunca,No lo sé,,,,,Exceso de trabajo y/o responsabilidad,Carga emocional excesiva (tratando con personas),,,,Falta de coordinación y comunicación en la organización,,,Poca autonomía y flexibilidad,,,,,Deporte,,Lectura de ficción y autoayuda,Sí,completed,2022-10-21 22:44:18,2022-10-21 22:47:38,7accf4fddb,
l99rxp52n0yn7gxmjil99r8b0id9w615,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 31 y 40 años,Femenino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad media,Senior Product Designer,La distribución de género está balanceada,4,4,Sí,Sí,Nunca,No,,Estilo de dirección inadecuado,Cultura organizacional tóxica,,Exceso de trabajo y/o responsabilidad,,,Inestabilidad laboral,,Falta de coordinación y comunicación en la organización,"Falta de refuerzo positivo, recompensa o desarrollo profesional",,,,,,,Deporte,,,Sí,completed,2022-10-21 22:37:05,2022-10-21 22:39:13,046800e2e4,
sgewn0by5z9039easgewnx2vxy4bxy38,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 31 y 40 años,Femenino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad media,Product Owner,Mayoría hombres,1,2,Sí,Sí,Una vez en mi vida laboral,Sí,,,Cultura organizacional tóxica,Estructura de la organización muy jerarquizada y rígida,,Carga emocional excesiva (tratando con personas),,,,,,Relaciones personales difíciles y/o conflictivas,,,Atención psicológica,,,,,Diálogo interno,Sí,completed,2022-10-21 22:30:05,2022-10-21 22:33:45,5adf345a46,
zk3gusk19gp1oz6ruzk3g6fz4sjtuaih,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 21 y 30 años,Masculino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad baja,Ingeniero de software,Mayoría hombres,4,2,No,No,Nunca,No lo sé,No aplica,,,,,,,,,,,,,Ninguno,,,,,,,Me es indiferente,completed,2022-10-21 22:28:53,2022-10-21 22:31:45,42f5c23189,
lsska0l92hlvjav48lynlssk4xjqoay2,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 21 y 30 años,Masculino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad media,Arquitecto de software,Mayoría hombres,4,3,Sí,No,Nunca,Sí,,,,,Exceso de trabajo y/o responsabilidad,,,,Falta de recursos y/o apoyo,Falta de coordinación y comunicación en la organización,,Relaciones personales difíciles y/o conflictivas,,Ninguno,,,,,,,Me es indiferente,completed,2022-10-21 22:27:35,2022-10-21 22:30:22,abcc7323d9,
wmgrvbzum40pg76r8mkkvwmgrvbz312g,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 41 y 50 años,Masculino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad alta,"Fundador, ventas y marketing",Mayoría hombres,5,4,No,No,Nunca,No,No aplica,,,,,,,,,,,,,,,,,Deporte,,,Me es indiferente,completed,2022-10-21 22:08:12,2022-10-21 22:10:02,398c0a8172,
takvlqz38sm05bh3cehtakvlj5mamcf2,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 31 y 40 años,Masculino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad media,Software engineer,La distribución de género está balanceada,3,3,No,No,Nunca,Sí,No aplica,,,,,,,,,,,,,Ninguno,,,,,,,Sí,completed,2022-10-21 21:57:07,2022-10-21 21:59:15,4f12ad8de0,
11aam2iacdjepd11ax169h39uy96njle,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 41 y 50 años,Femenino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad media,Software engineer,Mayoría hombres,2,3,Sí,No,Nunca,Sí,,Estilo de dirección inadecuado,Cultura organizacional tóxica,,,Carga emocional excesiva (tratando con personas),,,,,"Falta de refuerzo positivo, recompensa o desarrollo profesional",Relaciones personales difíciles y/o conflictivas,,,Atención psicológica,,,,,,Sí,completed,2022-10-21 21:55:30,2022-10-21 21:57:47,58540dc426,
lo6qu4vd5ttk7pit15s4llo6qu4vctqk,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 31 y 40 años,Femenino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad baja,Java Developer,Mayoría hombres,3,2,Sí,Sí,Nunca,Sí,,,,,,,,,Falta de recursos y/o apoyo,,,Relaciones personales difíciles y/o conflictivas,,,Atención psicológica,,Apoyo social,Deporte,,Contacto con naturaleza,Me es indiferente,completed,2022-10-21 21:41:43,2022-10-21 21:44:38,04acf6d8d6,
3yzz1verxh8e7q13yzzg9r7xh7yerbvp,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 41 y 50 años,Masculino,Trabajo por cuenta ajena a tiempo completo,,Otro sector,Responsabilidad alta,Director de Sistemas,Mayoría hombres,3,5,Sí,No,Nunca,Sí,,Estilo de dirección inadecuado,,,,,,,,,"Falta de refuerzo positivo, recompensa o desarrollo profesional",,,,,,,,,Hobbies,Sí,completed,2022-10-21 21:21:50,2022-10-21 21:24:15,47012bb3db,
0gqszt1xtge4r8nz0gqszvk7zs4aw5zn,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 31 y 40 años,Femenino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad alta,Head of CX,La distribución de género está balanceada,2,3,Sí,No,Nunca,Sí,,Estilo de dirección inadecuado,,,,,,,,Falta de coordinación y comunicación en la organización,"Falta de refuerzo positivo, recompensa o desarrollo profesional",,Poca autonomía y flexibilidad,Ninguno,,,,,,,No,completed,2022-10-21 21:00:14,2022-10-21 21:02:23,a240e7a8c9,
lp0ezppuhhx6lmi4lp0rvjg40tjxv415,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 41 y 50 años,Femenino,Trabajo por cuenta ajena a tiempo completo,,Educación,Responsabilidad alta,Adjunta a subdirección,Mayoría mujeres,4,5,No,No,Nunca,Sí,,,,,Exceso de trabajo y/o responsabilidad,,,Inestabilidad laboral,,,,,,,,,Apoyo social,,,,No,completed,2022-10-21 20:51:25,2022-10-21 20:56:22,d0dc190865,
xn4e38g34deruu1ww2xzxn4exrnvpye7,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 41 y 50 años,Prefiero no contestar,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad baja,Analista,Mayoría hombres,1,3,Sí,No,Nunca,Sí,,Estilo de dirección inadecuado,Cultura organizacional tóxica,,,,,,,,"Falta de refuerzo positivo, recompensa o desarrollo profesional",,,Ninguno,,,Apoyo social,,,,No,completed,2022-10-21 20:51:12,2022-10-21 20:55:11,a3d541b7db,
0vxaa00owu6vasildgjh0vxaa0gbxfga,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 41 y 50 años,Masculino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad alta,Sales Director,Mayoría mujeres,4,5,Sí,No,Nunca,Sí,,,,,Exceso de trabajo y/o responsabilidad,,,,,,,,,,,,,Deporte,Meditación,,Sí,completed,2022-10-21 20:32:42,2022-10-21 20:36:33,a6ea187743,
hrbi12gta6zl07ts186whrbi12gvmomx,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 31 y 40 años,Masculino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad media,Principal Engineer,Mayoría hombres,3,3,Sí,Sí,Nunca,No,,,,,,,,Inestabilidad laboral,,Falta de coordinación y comunicación en la organización,"Falta de refuerzo positivo, recompensa o desarrollo profesional",,,,,,,Deporte,,,Sí,completed,2022-10-21 20:27:17,2022-10-21 20:29:54,6541d15f5b,
e8kuv0zemw5r1shoqre8kuvn989mqu9l,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 31 y 40 años,Femenino,Trabajo por cuenta ajena a tiempo completo,,Otro sector,Responsabilidad media,Project manager,Mayoría mujeres,4,3,Sí,Sí,Una vez en mi vida laboral,Sí,,,,,Exceso de trabajo y/o responsabilidad,,Nuevas metodologías de trabajo a consecuencia de COVID-19,,,Falta de coordinación y comunicación en la organización,,,,Ninguno,,,,,,,Sí,completed,2022-10-21 20:26:33,2022-10-21 20:30:15,1f10c9ef18,
7lp91ckjcm4jt5run2jyicc7lp91ckjw,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 31 y 40 años,Masculino,Trabajo por cuenta ajena a tiempo completo,,Otro sector,Responsabilidad media,EM,Mayoría hombres,4,4,Sí,No,Nunca,Sí,,,,,Exceso de trabajo y/o responsabilidad,,,,,,,,,,,,,Deporte,,,No,completed,2022-10-21 20:25:21,2022-10-21 20:27:35,d6c37d4b1c,
xq7yeejuoqxltg9965fsxq7yeeviekc3,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 41 y 50 años,Masculino,Soy autónomo/a,,Tecnologías de la información y las comunicaciones,Responsabilidad alta,Cto,La distribución de género está balanceada,4,3,Sí,No,Nunca,Sí,,,Cultura organizacional tóxica,Estructura de la organización muy jerarquizada y rígida,Exceso de trabajo y/o responsabilidad,Carga emocional excesiva (tratando con personas),,,,,,,,,,,,Deporte,,,Me es indiferente,completed,2022-10-21 20:17:23,2022-10-21 20:18:55,853187b3d2,
awzdr9t1m8ri2ddvil9zawzdr9s5k075,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 31 y 40 años,Femenino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad media,PPC Team Lead,Mayoría mujeres,4,4,Sí,No,Nunca,Sí,,Estilo de dirección inadecuado,,,Exceso de trabajo y/o responsabilidad,,,,,Falta de coordinación y comunicación en la organización,"Falta de refuerzo positivo, recompensa o desarrollo profesional",,,,,,Apoyo social,Deporte,,,Sí,completed,2022-10-21 20:13:00,2022-10-21 20:15:24,7677b3e710,
9pavgtbgtr3z5yrg69pa7caka0r9sy55,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 41 y 50 años,Femenino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad media,Senior researcher,Mayoría hombres,3,3,Sí,No,Nunca,Sí,,,Cultura organizacional tóxica,Estructura de la organización muy jerarquizada y rígida,Exceso de trabajo y/o responsabilidad,,,Inestabilidad laboral,Falta de recursos y/o apoyo,,,,,Ninguno,,,,,,,No,completed,2022-10-21 19:59:52,2022-10-21 20:02:40,9906d3817b,
mib5o6kel6tcijyv5amib5e72rnugxdb,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 21 y 30 años,Masculino,Trabajo por cuenta ajena a tiempo completo,,Otro sector,Responsabilidad baja,Ingeniero de Redes,Mayoría hombres,3,3,Sí,No,Nunca,No,,Estilo de dirección inadecuado,Cultura organizacional tóxica,Estructura de la organización muy jerarquizada y rígida,Exceso de trabajo y/o responsabilidad,,,,Falta de recursos y/o apoyo,Falta de coordinación y comunicación en la organización,"Falta de refuerzo positivo, recompensa o desarrollo profesional",,,,Atención psicológica,,Apoyo social,Deporte,,,Sí,completed,2022-10-21 19:31:01,2022-10-21 19:33:03,1f3f6e1645,
7ur43q3iqfbjw72oim9c7ur43q3igzhm,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 31 y 40 años,Masculino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad alta,Marketing manager,Mayoría hombres,1,3,Sí,Sí,Una vez en mi vida laboral,Sí,,Estilo de dirección inadecuado,Cultura organizacional tóxica,Estructura de la organización muy jerarquizada y rígida,,,,,,Falta de coordinación y comunicación en la organización,,Relaciones personales difíciles y/o conflictivas,,,Atención psicológica,,,Deporte,,,Sí,completed,2022-10-21 19:14:16,2022-10-21 19:17:08,25409c6805,
6av9c3am0o8cdkwlc6w6av9c3s13b407,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 41 y 50 años,Masculino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad alta,Director,Mayoría hombres,2,4,Sí,No,Nunca,No lo sé,No aplica,,,,,,,,,,,,,,,,,Deporte,,,Sí,completed,2022-10-21 19:12:10,2022-10-21 19:14:06,93bc71de99,
6rgzg8f917ebrknh4na06rgzexdxr13f,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 31 y 40 años,Femenino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad media,Principal,Mayoría hombres,2,5,Sí,No,Nunca,Sí,,,Cultura organizacional tóxica,,Exceso de trabajo y/o responsabilidad,Carga emocional excesiva (tratando con personas),,,Falta de recursos y/o apoyo,Falta de coordinación y comunicación en la organización,,,,,,"Aplicaciones móviles (e.g. Headspace, Calm)",,Deporte,,,Sí,completed,2022-10-21 19:10:19,2022-10-21 19:13:35,2267d4136a,
h7ftohrfi77fbwuuytnz9nh7ftohrfnz,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 41 y 50 años,Masculino,,Empresario,Tecnologías de la información y las comunicaciones,Responsabilidad alta,Director General,La distribución de género está balanceada,4,4,Sí,No,Nunca,Sí,No aplica,,,,,Carga emocional excesiva (tratando con personas),,,,,,,,,,,Apoyo social,Deporte,Meditación,,Sí,completed,2022-10-21 17:57:54,2022-10-21 18:00:36,4ed38b2fee,
h0xoyogwdrgt15o57sih0xoyopxzaell,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 41 y 50 años,Prefiero no contestar,Trabajo por cuenta ajena a tiempo parcial,,Tecnologías de la información y las comunicaciones,Responsabilidad media,Diseñador de producto,La distribución de género está balanceada,4,4,Sí,No,Nunca,Sí,,,,,Exceso de trabajo y/o responsabilidad,,,,Falta de recursos y/o apoyo,Falta de coordinación y comunicación en la organización,,,,,,,,Deporte,,,No,completed,2022-10-21 17:55:34,2022-10-21 17:57:31,36a3d02a02,
bomm1y5y3fydalej5ih7wsdbomm1y35l,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 41 y 50 años,Masculino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad media,Principal Software Engineer,Mayoría hombres,4,3,Sí,No,Nunca,No,,Estilo de dirección inadecuado,Cultura organizacional tóxica,,Exceso de trabajo y/o responsabilidad,,,,,,,,,,,,,Deporte,,,Sí,completed,2022-10-21 17:55:19,2022-10-21 17:57:37,b1e88e82f2,
utkjr1bqnuacfdr9mjutkjr1bqu950mu,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 41 y 50 años,Masculino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad media,Sysadmin,Mayoría hombres,4,4,Sí,No,Nunca,Sí,,,,,,,,,,Falta de coordinación y comunicación en la organización,"Falta de refuerzo positivo, recompensa o desarrollo profesional",,,Ninguno,,,,,,,Me es indiferente,completed,2022-10-21 17:40:20,2022-10-21 17:42:27,b445669fb2,
7ns56mx674fnolqc77ns56vvq4l472r8,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 41 y 50 años,Femenino,Trabajo por cuenta ajena a tiempo completo,,Medicina-Salud,Responsabilidad alta,Marketing Services Director,La distribución de género está balanceada,4,3,Sí,No,Nunca,No,,Estilo de dirección inadecuado,Cultura organizacional tóxica,,,Carga emocional excesiva (tratando con personas),,,Falta de recursos y/o apoyo,,,Relaciones personales difíciles y/o conflictivas,,Ninguno,,,,,,,Sí,completed,2022-10-21 17:29:46,2022-10-21 17:32:12,c0f5bbb6e8,
jg4uh6aoeqtgblh0jcejg4uhy3wxmfc1,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 41 y 50 años,Femenino,Soy autónomo/a,,Tecnologías de la información y las comunicaciones,Responsabilidad baja,Diseñador de estrategias digitales,La distribución de género está balanceada,2,3,Sí,No,Nunca,Sí,,,Cultura organizacional tóxica,Estructura de la organización muy jerarquizada y rígida,,Carga emocional excesiva (tratando con personas),,Inestabilidad laboral,,,"Falta de refuerzo positivo, recompensa o desarrollo profesional",Relaciones personales difíciles y/o conflictivas,Poca autonomía y flexibilidad,,,,,,,Yoga,Sí,completed,2022-10-21 17:18:23,2022-10-21 17:21:38,1fad3c4c94,
9n0bp3s202ef8twikgks0bu29n0bp3s2,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 41 y 50 años,Femenino,En búsqueda activa de trabajo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,2022-10-21 17:14:34,2022-10-21 17:15:29,1fad3c4c94,
py7kvz8lv14y5v5pyabrb8scbyy14vza,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 31 y 40 años,Masculino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad alta,Responsable de departamento,Mayoría hombres,3,3,Sí,No,Nunca,Sí,,,,,Exceso de trabajo y/o responsabilidad,Carga emocional excesiva (tratando con personas),,,,,,,,,,,Apoyo social,Deporte,,,Sí,completed,2022-10-21 16:31:57,2022-10-21 16:33:37,a6a2f542b0,
k52yvth1bsc6vt7j1lztk52yvzdul5rs,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 21 y 30 años,Masculino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad baja,Data engineer,Mayoría hombres,3,3,Sí,No,Nunca,No,No aplica,,,,,,,,,,,,,Ninguno,,,,,,,Sí,completed,2022-10-21 16:10:42,2022-10-21 16:12:52,7f15f2b455,
qz18q4he6vh8cviqz1b7qcvso7f2me9k,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 31 y 40 años,Femenino,Soy autónomo/a,,Otro sector,Responsabilidad baja,Autónoma - yo sola,Mayoría hombres,4,3,Sí,No,Nunca,No,,Estilo de dirección inadecuado,Cultura organizacional tóxica,Estructura de la organización muy jerarquizada y rígida,,,,,,,"Falta de refuerzo positivo, recompensa o desarrollo profesional",,Poca autonomía y flexibilidad,,,,Apoyo social,,,,Sí,completed,2022-10-21 15:48:47,2022-10-21 15:52:03,a239a2c668,
0ie556gxg2kle9j320ie5ycbk1lng3kx,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 21 y 30 años,Masculino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad baja,Software Engineer,Mayoría hombres,5,5,Sí,No,Nunca,No,,Estilo de dirección inadecuado,,,Exceso de trabajo y/o responsabilidad,,,,Falta de recursos y/o apoyo,Falta de coordinación y comunicación en la organización,"Falta de refuerzo positivo, recompensa o desarrollo profesional",,,,,,,Deporte,,,Me es indiferente,completed,2022-10-21 15:46:28,2022-10-21 15:50:03,fba542d22e,
xi4ym52h1861aw6xi4ym52vnhyf31fj0,DOY MI CONSENTIMIENTO para participar en este estudio,Entre 31 y 40 años,Masculino,Trabajo por cuenta ajena a tiempo completo,,Tecnologías de la información y las comunicaciones,Responsabilidad media,Agile delivery lead,Mayoría hombres,4,3,Sí,No,Nunca,No lo sé,,,Cultura organizacional tóxica,Estructura de la organización muy jerarquizada y rígida,Exceso de trabajo y/o responsabilidad,Carga emocional excesiva (tratando con personas),,,,,,Relaciones personales difíciles y/o conflictivas,,,,,,Deporte,,,Sí,completed,2022-10-21 15:44:28,2022-10-21 15:47:36,f0e112de7e,
